age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
17,2.0,6.07921884684388,2.0,47.57281553398058,4.0,7.0,3.0,4.0,1.0,0.0,0.0,9.183673469387754,38.0,0
43,2.0,4.990723398059772,3.0,51.45631067961165,2.0,12.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
32,2.0,15.376639563703758,0.0,53.398058252427184,0.0,0.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
54,2.0,10.534641151645738,3.0,24.271844660194173,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
20,2.0,7.780643572338786,3.0,51.45631067961165,4.0,0.0,3.0,4.0,0.0,0.0,0.0,19.387755102040817,38.0,0
34,2.0,15.102661741824042,2.0,50.48543689320388,2.0,7.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
30,2.0,6.422796696481966,3.0,51.45631067961165,4.0,10.0,3.0,4.0,1.0,0.0,0.0,19.387755102040817,38.0,0
32,2.0,13.618541501823005,2.0,45.631067961165044,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
28,2.0,2.754201684960203,3.0,51.45631067961165,4.0,2.0,1.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
44,2.0,14.272427979619373,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,1
29,1.0,24.589560540117986,0.0,52.42718446601941,2.0,11.0,5.0,4.0,0.0,0.0,0.0,34.69387755102041,26.0,1
28,2.0,11.478833903581851,1.0,57.28155339805825,4.0,13.0,1.0,4.0,1.0,0.0,0.0,50.0,10.0,0
0,2.0,6.831484249506914,3.0,51.45631067961165,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
56,3.0,16.600933307117096,3.0,51.45631067961165,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
27,2.0,3.6911827038148033,3.0,54.36893203883495,4.0,7.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
37,2.0,11.211727638694896,2.0,50.48543689320388,0.0,2.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
66,4.0,8.54372657462409,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
60,2.0,12.610803856508284,0.0,52.42718446601941,0.0,13.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
54,4.0,6.365170867047619,3.0,51.45631067961165,2.0,12.0,0.0,4.0,1.0,0.0,0.0,29.591836734693878,38.0,0
47,2.0,12.321177934546041,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
47,2.0,21.38115574145801,3.0,51.45631067961165,0.0,13.0,1.0,4.0,1.0,0.0,0.0,47.95918367346939,38.0,1
48,3.0,16.042432204606396,0.0,52.42718446601941,2.0,2.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
50,3.0,8.01713398923819,3.0,29.126213592233007,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,10.0,1
55,1.0,16.33328276048814,2.0,50.48543689320388,2.0,5.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
62,2.0,20.730602989331395,2.0,50.48543689320388,6.0,10.0,1.0,4.0,0.0,0.0,0.0,31.63265306122449,38.0,0
25,2.0,15.9278608979152,2.0,47.57281553398058,2.0,6.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,12.0,0
49,2.0,8.811785332559547,2.0,48.543689320388346,0.0,3.0,1.0,4.0,0.0,0.0,0.0,37.755102040816325,38.0,0
32,5.0,12.626724097461812,3.0,51.45631067961165,4.0,9.0,4.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
25,0.0,2.7729794050592353,2.0,50.48543689320388,4.0,5.0,1.0,0.0,1.0,0.0,0.0,39.795918367346935,38.0,0
39,2.0,11.616741289961336,3.0,23.300970873786405,2.0,6.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0
27,1.0,7.522245815323846,3.0,51.45631067961165,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0
43,2.0,9.937564080670718,2.0,50.48543689320388,2.0,7.0,0.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,1
0,2.0,15.577547561719852,2.0,50.48543689320388,0.0,7.0,2.0,1.0,0.0,0.0,0.0,39.795918367346935,34.0,0
21,2.0,1.3428791279517929,3.0,51.45631067961165,4.0,10.0,3.0,4.0,0.0,0.0,0.0,19.387755102040817,38.0,0
33,2.0,15.033674031025422,2.0,56.310679611650485,2.0,7.0,5.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,1
0,2.0,10.879579705638827,3.0,51.45631067961165,4.0,0.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
33,2.0,18.045184909516564,2.0,48.543689320388346,4.0,0.0,4.0,2.0,0.0,0.0,0.0,37.755102040816325,38.0,0
70,2.0,15.047825356317446,2.0,45.631067961165044,6.0,7.0,1.0,4.0,0.0,0.0,0.0,34.69387755102041,38.0,0
25,2.0,15.170969100445156,3.0,51.45631067961165,4.0,7.0,3.0,2.0,1.0,0.0,0.0,41.83673469387755,38.0,0
17,2.0,12.22824182709938,2.0,48.543689320388346,4.0,7.0,3.0,4.0,1.0,0.0,0.0,24.48979591836735,38.0,0
20,2.0,10.81576267138922,3.0,51.45631067961165,4.0,4.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
19,2.0,24.32973404353029,3.0,51.45631067961165,4.0,7.0,2.0,2.0,1.0,0.0,0.0,34.69387755102041,38.0,0
71,0.0,27.70877116830756,3.0,51.45631067961165,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
0,2.0,10.839574997601758,0.0,53.398058252427184,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
26,2.0,17.53539702291494,3.0,54.36893203883495,2.0,10.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,0
52,2.0,4.067281387537445,1.0,55.33980582524272,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
26,2.0,12.695575737824928,3.0,54.36893203883495,4.0,7.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
38,2.0,10.909719307102131,2.0,50.48543689320388,0.0,7.0,1.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
25,2.0,21.877540690162856,3.0,51.45631067961165,4.0,7.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
22,2.0,2.1612747622679405,3.0,54.36893203883495,4.0,13.0,1.0,4.0,0.0,0.0,0.0,8.16326530612245,38.0,0
48,5.0,1.1064567462701393,3.0,51.45631067961165,2.0,9.0,0.0,4.0,1.0,0.0,43.663911845730034,39.795918367346935,38.0,1
53,2.0,18.134583185640214,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
30,4.0,1.1315617416199322,0.0,53.398058252427184,0.0,2.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,0
44,2.0,20.09603851337606,3.0,51.45631067961165,2.0,2.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,1
32,0.0,4.593397726399093,3.0,54.36893203883495,2.0,13.0,0.0,1.0,1.0,0.0,0.0,56.12244897959184,38.0,1
59,4.0,11.949433504759405,2.0,48.543689320388346,2.0,2.0,0.0,4.0,1.0,0.0,0.0,19.387755102040817,38.0,0
49,2.0,10.24848502578875,3.0,51.45631067961165,0.0,5.0,4.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
-31,2.0,14.411083753394108,2.0,50.48543689320388,4.0,2.0,1.0,4.0,1.0,0.0,0.0,50.0,38.0,1
0,2.0,12.30995212361727,2.0,44.66019417475728,2.0,2.0,0.0,3.0,1.0,0.0,0.0,39.795918367346935,32.0,1
44,2.0,10.269031661549286,2.0,46.60194174757281,4.0,6.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
36,2.0,7.422982432626424,3.0,54.36893203883495,2.0,13.0,0.0,1.0,1.0,0.0,0.0,55.10204081632653,23.0,1
36,2.0,15.001289267376366,2.0,50.48543689320388,4.0,10.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
37,2.0,9.006502125760381,2.0,46.60194174757281,2.0,6.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
67,3.0,10.660166128394703,2.0,50.48543689320388,2.0,13.0,5.0,4.0,0.0,0.0,0.0,29.591836734693878,8.0,1
29,2.0,16.401317978238257,3.0,54.36893203883495,4.0,10.0,4.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
0,2.0,11.660828111063413,2.0,50.48543689320388,0.0,7.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
37,2.0,18.233030145724634,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,37.37373737373738,39.795918367346935,38.0,0
21,2.0,6.585673007775745,3.0,51.45631067961165,4.0,7.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
36,2.0,12.560866006679698,3.0,51.45631067961165,0.0,3.0,4.0,2.0,0.0,0.0,0.0,37.755102040816325,38.0,0
24,2.0,9.291229512044616,2.0,50.48543689320388,4.0,7.0,2.0,2.0,0.0,0.0,0.0,29.591836734693878,38.0,0
31,2.0,8.916491532676977,2.0,50.48543689320388,4.0,3.0,3.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
54,0.0,14.662201742109787,2.0,50.48543689320388,6.0,0.0,4.0,4.0,0.0,0.0,0.0,34.69387755102041,38.0,0
44,2.0,7.668521533486595,3.0,54.36893203883495,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
0,2.0,13.331500918135266,3.0,51.45631067961165,4.0,5.0,3.0,3.0,1.0,0.0,0.0,29.591836734693878,38.0,0
41,2.0,19.206886252599794,2.0,50.48543689320388,2.0,7.0,5.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
0,3.0,6.917548799960812,1.0,55.33980582524272,0.0,3.0,1.0,4.0,0.0,0.0,0.0,70.40816326530613,38.0,0
26,5.0,9.037866361143184,3.0,54.36893203883495,4.0,13.0,1.0,1.0,1.0,0.0,0.0,19.387755102040817,18.0,0
68,4.0,5.043654797469362,1.0,57.28155339805825,2.0,13.0,0.0,4.0,1.0,0.0,0.0,50.0,1.0,0
31,2.0,1.5838598692227046,3.0,51.45631067961165,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
48,2.0,11.144712949211032,2.0,50.48543689320388,0.0,2.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
26,2.0,9.584393265329867,3.0,51.45631067961165,2.0,6.0,0.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
63,2.0,5.79802929188265,2.0,46.60194174757281,2.0,12.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
19,2.0,14.750715560402687,3.0,51.45631067961165,4.0,7.0,3.0,4.0,1.0,0.0,0.0,19.387755102040817,38.0,0
42,3.0,2.397833214385095,2.0,50.48543689320388,2.0,10.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
64,0.0,4.89574623408061,0.0,53.398058252427184,2.0,7.0,0.0,1.0,1.0,0.0,0.0,39.795918367346935,38.0,1
32,2.0,6.700516455337941,3.0,54.36893203883495,4.0,12.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
50,2.0,18.67648369501989,2.0,98.05825242718447,2.0,2.0,0.0,4.0,1.0,0.0,0.0,46.93877551020408,38.0,0
0,2.0,4.286626929563819,2.0,50.48543689320388,2.0,4.0,0.0,1.0,1.0,0.0,0.0,39.795918367346935,29.0,0
32,2.0,25.532188482045843,3.0,54.36893203883495,4.0,13.0,1.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
53,2.0,5.082843082893429,3.0,51.45631067961165,2.0,12.0,0.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,1
58,2.0,14.930328535262994,3.0,54.36893203883495,0.0,10.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
37,1.0,23.849881652738723,3.0,51.45631067961165,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
24,2.0,26.912078768453704,3.0,51.45631067961165,4.0,2.0,3.0,4.0,1.0,0.0,0.0,14.285714285714285,38.0,0
53,2.0,7.800033609397569,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
23,2.0,10.317472736587368,3.0,51.45631067961165,4.0,3.0,3.0,3.0,0.0,0.0,0.0,39.795918367346935,38.0,0
30,2.0,13.336807665119775,2.0,50.48543689320388,2.0,3.0,2.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
0,2.0,26.56135722095185,3.0,54.36893203883495,4.0,7.0,3.0,4.0,0.0,0.0,0.0,34.69387755102041,38.0,0
19,2.0,0.7178395824814756,2.0,49.51456310679612,4.0,7.0,3.0,4.0,0.0,0.0,0.0,19.387755102040817,38.0,0
26,2.0,16.578277579606308,3.0,54.36893203883495,4.0,0.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
33,2.0,17.231211564354172,2.0,46.60194174757281,4.0,10.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
54,2.0,1.5247372649978537,1.0,55.33980582524272,2.0,3.0,5.0,4.0,0.0,0.0,0.0,55.10204081632653,38.0,1
23,2.0,9.734002709162374,3.0,51.45631067961165,4.0,3.0,1.0,4.0,0.0,0.0,0.0,50.0,38.0,0
43,3.0,14.306921835018679,2.0,50.48543689320388,2.0,10.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,1
37,2.0,15.183487580511178,2.0,46.60194174757281,4.0,8.0,1.0,4.0,0.0,0.0,0.0,29.591836734693878,7.0,0
31,2.0,12.407854801959688,2.0,45.631067961165044,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,25.0,0
56,3.0,13.72664946282794,2.0,49.51456310679612,2.0,3.0,0.0,4.0,1.0,0.0,37.90174471992654,39.795918367346935,38.0,0
25,2.0,11.47733712879135,2.0,48.543689320388346,4.0,2.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
17,2.0,0.3316036513140662,2.0,48.543689320388346,4.0,7.0,3.0,2.0,0.0,0.0,0.0,24.48979591836735,38.0,0
37,2.0,6.058332034994595,2.0,50.48543689320388,6.0,0.0,4.0,4.0,0.0,0.0,0.0,68.36734693877551,38.0,0
60,2.0,1.13612010120919,0.0,52.42718446601941,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
59,0.0,3.158194807960393,3.0,54.36893203883495,3.0,3.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
59,0.0,11.951270455638658,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
46,4.0,23.89471686123605,2.0,56.310679611650485,2.0,13.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
24,2.0,13.69215560742863,2.0,50.48543689320388,4.0,2.0,3.0,4.0,1.0,0.0,32.323232323232325,50.0,38.0,0
29,2.0,2.521793381125806,2.0,50.48543689320388,2.0,7.0,5.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,1
33,4.0,3.5789245945271118,0.0,52.42718446601941,0.0,7.0,4.0,4.0,0.0,0.0,0.0,100.0,38.0,0
0,5.0,17.98613034050946,3.0,51.45631067961165,4.0,9.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
20,2.0,17.92816433498636,3.0,51.45631067961165,4.0,0.0,3.0,4.0,1.0,0.0,0.0,24.48979591836735,26.0,0
60,2.0,22.793158650643917,2.0,50.48543689320388,6.0,7.0,1.0,4.0,0.0,0.0,0.0,43.87755102040816,38.0,0
18,2.0,10.77521368161015,2.0,50.48543689320388,4.0,12.0,3.0,4.0,1.0,0.0,0.0,24.48979591836735,38.0,0
52,0.0,1.0031792857254627,2.0,49.51456310679612,4.0,7.0,4.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
31,2.0,13.782710482254036,2.0,50.48543689320388,0.0,2.0,1.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
30,2.0,10.118605795103779,3.0,54.36893203883495,6.0,7.0,4.0,4.0,0.0,0.0,0.0,55.10204081632653,38.0,1
20,2.0,15.226757979000253,3.0,51.45631067961165,4.0,7.0,1.0,4.0,0.0,0.0,0.0,31.63265306122449,38.0,0
33,2.0,13.500228258155552,0.0,52.42718446601941,5.0,0.0,3.0,2.0,0.0,0.0,0.0,50.0,38.0,0
25,2.0,12.171160279407035,2.0,50.48543689320388,4.0,7.0,1.0,2.0,0.0,0.0,0.0,34.69387755102041,38.0,0
63,2.0,6.744535241222266,2.0,50.48543689320388,5.0,2.0,1.0,4.0,0.0,0.0,0.0,19.387755102040817,38.0,0
63,4.0,2.5354004246758297,3.0,51.45631067961165,6.0,3.0,1.0,4.0,1.0,0.0,0.0,34.69387755102041,38.0,0
43,2.0,22.659537482982692,2.0,50.48543689320388,5.0,10.0,1.0,4.0,0.0,0.0,0.0,29.591836734693878,38.0,0
35,2.0,7.64906346121006,0.0,52.42718446601941,4.0,0.0,3.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,1
42,2.0,23.90090806605131,3.0,51.45631067961165,2.0,3.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,1
20,1.0,11.843026424198223,3.0,51.45631067961165,4.0,9.0,3.0,4.0,1.0,0.0,0.0,24.48979591836735,38.0,0
35,2.0,11.872417638266272,2.0,50.48543689320388,0.0,2.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
0,2.0,0.6556553934578695,2.0,46.60194174757281,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
41,2.0,18.24963073885566,2.0,50.48543689320388,0.0,2.0,4.0,4.0,0.0,0.0,0.0,50.0,38.0,0
19,2.0,36.567296695461444,2.0,49.51456310679612,4.0,6.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
46,2.0,10.07894126315546,2.0,50.48543689320388,4.0,0.0,3.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
47,2.0,3.1981314807797108,3.0,54.36893203883495,2.0,13.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
36,4.0,11.43127728637452,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
45,2.0,11.444476118618043,0.0,53.398058252427184,4.0,0.0,1.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
48,2.0,1.04849074074704,2.0,47.57281553398058,2.0,2.0,0.0,4.0,1.0,0.0,0.0,29.591836734693878,38.0,0
0,2.0,4.265399941625783,0.0,53.398058252427184,4.0,7.0,1.0,1.0,0.0,0.0,0.0,39.795918367346935,38.0,0
0,5.0,7.038379346685018,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
43,2.0,19.53719723477661,2.0,50.48543689320388,4.0,7.0,1.0,2.0,0.0,0.0,0.0,39.795918367346935,38.0,0
59,2.0,1.2024544385155531,3.0,54.36893203883495,2.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0612244897959187,38.0,0
0,2.0,11.602385859016062,3.0,54.36893203883495,2.0,3.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
33,0.0,0.793630815055105,0.0,52.42718446601941,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
21,2.0,15.320510509059911,3.0,51.45631067961165,4.0,5.0,3.0,4.0,1.0,0.0,0.0,24.48979591836735,38.0,0
48,2.0,13.189987665215023,2.0,44.66019417475728,0.0,7.0,4.0,3.0,0.0,0.0,0.0,39.795918367346935,5.0,0
0,1.0,4.710826512235793,2.0,50.48543689320388,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
31,2.0,4.711574899631045,3.0,51.45631067961165,2.0,0.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
66,1.0,16.749182046594598,1.0,55.33980582524272,6.0,13.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
23,1.0,21.848285546530306,3.0,54.36893203883495,4.0,0.0,1.0,4.0,1.0,0.0,0.0,31.63265306122449,38.0,0
52,2.0,25.47184124390149,3.0,51.45631067961165,2.0,0.0,5.0,4.0,0.0,0.0,0.0,34.69387755102041,38.0,1
0,2.0,8.396566398630588,2.0,48.543689320388346,4.0,5.0,3.0,4.0,1.0,0.0,0.0,14.285714285714285,38.0,0
35,2.0,15.342689990046448,3.0,51.45631067961165,2.0,10.0,0.0,4.0,1.0,0.0,0.0,42.857142857142854,38.0,1
39,2.0,11.934669862507631,1.0,57.28155339805825,2.0,13.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,1
24,2.0,9.156111569592886,3.0,51.45631067961165,4.0,0.0,4.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
45,2.0,4.534955474351743,2.0,50.48543689320388,2.0,7.0,0.0,1.0,1.0,0.0,0.0,84.69387755102042,23.0,1
25,2.0,24.72699167997322,2.0,50.48543689320388,4.0,2.0,1.0,4.0,1.0,0.0,45.93663911845731,50.0,38.0,0
29,0.0,12.38472282792465,3.0,54.36893203883495,4.0,13.0,1.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
0,1.0,11.959366646550922,2.0,50.48543689320388,0.0,2.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
27,2.0,7.1625436190789795,2.0,50.48543689320388,2.0,7.0,0.0,4.0,1.0,0.0,0.0,38.775510204081634,38.0,0
47,2.0,10.360470994205441,2.0,50.48543689320388,0.0,6.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
36,2.0,2.9571507395087995,3.0,54.36893203883495,2.0,11.0,0.0,4.0,1.0,0.0,0.0,41.83673469387755,38.0,1
31,2.0,7.587559624363956,2.0,50.48543689320388,4.0,4.0,1.0,2.0,0.0,0.0,0.0,60.20408163265306,38.0,0
23,2.0,9.105221226715798,2.0,50.48543689320388,2.0,0.0,2.0,4.0,0.0,0.0,0.0,34.69387755102041,38.0,0
45,1.0,20.642021135820748,3.0,51.45631067961165,2.0,13.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
31,1.0,4.4345354929525715,2.0,50.48543689320388,4.0,6.0,3.0,4.0,1.0,0.0,0.0,64.28571428571429,38.0,0
45,2.0,17.676297958875434,2.0,47.57281553398058,2.0,2.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
30,4.0,10.347000021090919,3.0,51.45631067961165,2.0,0.0,5.0,4.0,0.0,0.0,0.0,19.387755102040817,38.0,1
25,2.0,8.928873942307497,3.0,51.45631067961165,4.0,6.0,1.0,4.0,1.0,0.0,0.0,41.83673469387755,38.0,0
70,4.0,7.454686844097979,1.0,55.33980582524272,2.0,3.0,0.0,4.0,1.0,0.0,51.561065197428846,7.142857142857143,38.0,1
22,2.0,2.4006226583128494,2.0,46.60194174757281,4.0,12.0,3.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
46,2.0,7.228469745078843,0.0,53.398058252427184,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
43,4.0,8.799675063800027,2.0,49.51456310679612,2.0,12.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
51,4.0,1.3890750408041217,2.0,50.48543689320388,4.0,4.0,4.0,4.0,1.0,0.0,0.0,44.89795918367347,38.0,0
0,2.0,8.102382117079085,3.0,54.36893203883495,2.0,3.0,0.0,1.0,1.0,0.0,0.0,65.3061224489796,23.0,0
36,2.0,1.3981917599826374,3.0,51.45631067961165,2.0,7.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,0
73,1.0,12.974452095382654,2.0,12.621359223300967,2.0,13.0,0.0,4.0,1.0,0.0,0.0,5.102040816326531,38.0,0
0,1.0,11.084025534977927,1.0,55.33980582524272,4.0,13.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
34,2.0,10.381902087796728,2.0,50.48543689320388,2.0,10.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0
51,1.0,1.3833600825131118,2.0,50.48543689320388,2.0,12.0,0.0,0.0,1.0,0.0,0.0,39.795918367346935,38.0,0
0,2.0,6.964493100208392,2.0,50.48543689320388,4.0,6.0,4.0,4.0,0.0,0.0,0.0,44.89795918367347,38.0,0
57,2.0,12.244434208923908,3.0,51.45631067961165,2.0,7.0,0.0,3.0,1.0,0.0,0.0,39.795918367346935,25.0,0
19,2.0,8.846823469700857,3.0,51.45631067961165,4.0,7.0,3.0,4.0,1.0,0.0,0.0,19.387755102040817,38.0,0
0,2.0,12.407038379346686,2.0,49.51456310679612,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,1
55,2.0,5.882324926675045,2.0,47.57281553398058,2.0,2.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
60,2.0,9.092498640996526,3.0,51.45631067961165,2.0,2.0,0.0,0.0,1.0,0.0,0.0,39.795918367346935,38.0,0
19,2.0,5.604945343907821,2.0,50.48543689320388,4.0,4.0,1.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
35,2.0,10.322847518789628,2.0,50.48543689320388,2.0,11.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
20,2.0,14.596003475238923,2.0,50.48543689320388,4.0,6.0,3.0,4.0,0.0,0.0,0.0,29.591836734693878,38.0,0
34,1.0,13.221624041468827,3.0,54.36893203883495,4.0,13.0,2.0,2.0,1.0,0.0,0.0,14.285714285714285,38.0,0
26,2.0,18.85187848637969,2.0,56.310679611650485,2.0,7.0,0.0,4.0,1.0,0.0,45.38567493112948,39.795918367346935,38.0,1
73,0.0,7.686618901408125,3.0,51.45631067961165,6.0,11.0,1.0,4.0,0.0,0.0,0.0,39.795918367346935,38.0,0
27,2.0,19.5620300892554,1.0,55.33980582524272,2.0,13.0,0.0,4.0,1.0,0.0,0.0,55.10204081632653,38.0,0
37,4.0,0.9644672468256468,0.0,52.42718446601941,4.0,4.0,3.0,4.0,1.0,0.0,0.0,84.69387755102042,38.0,0
73,4.0,21.848081440877056,2.0,50.48543689320388,2.0,10.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
46,0.0,22.74771112518684,0.0,52.42718446601941,2.0,11.0,0.0,4.0,1.0,0.0,42.42424242424243,39.795918367346935,38.0,1
54,4.0,2.1652888401151977,2.0,50.48543689320388,2.0,4.0,0.0,4.0,1.0,0.0,0.0,60.20408163265306,38.0,1
49,2.0,14.883452270233164,2.0,48.543689320388346,2.0,7.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,0
68,1.0,1.1461893134362071,2.0,50.48543689320388,2.0,7.0,0.0,4.0,1.0,0.0,0.0,39.795918367346935,38.0,0
34,2.0,2.719503723907644,3.0,54.36893203883495,4.0,3.0,1.0,4.0,1.0,0.0,36.50137741046832,50.0,38.0,0
30,2.0,18.95692486258587,0.0,52.42718446601941,4.0,13.0,1.0,2.0,1.0,0.0,0.0,39.795918367346935,38.0,0
28,2.0,6.187054666977814,2.0,48.543689320388346,2.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,38.0,1
